"replication","n","tau","kappa","estimator","alpha_true","alpha_hat","bias","abs_error","squared_error","W_true","covered","rejected_true","cr_length","cr_any_accepted","cr_all_accepted","cr_left_boundary_accepted","cr_right_boundary_accepted","cr_n_components_grid","point_left_boundary","point_right_boundary","n_W_success","n_W_failure","status"
1,1000,0.9,0.25,"DML-IVQR",2.2815515655446,1.1,-1.1815515655446,1.1815515655446,1.3960641020409,4.88201778895128,TRUE,FALSE,3.375,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,86,0,"OK"
1,1000,0.9,0.1,"Oracle-GMM",2.2815515655446,1.2,-1.0815515655446,1.0815515655446,1.16975378893198,2.85281383534965,TRUE,FALSE,3.95,TRUE,FALSE,TRUE,TRUE,2,FALSE,FALSE,86,0,"OK"
1,1000,0.9,0.1,"Full-GMM",2.2815515655446,0.7,-1.5815515655446,1.5815515655446,2.50130535447658,2.16458250358365,TRUE,FALSE,3.85,TRUE,FALSE,TRUE,TRUE,3,FALSE,FALSE,86,0,"OK"
1,1000,0.9,0.1,"DML-IVQR",2.2815515655446,0.4,-1.8815515655446,1.8815515655446,3.54023629380334,0.964359890540874,TRUE,FALSE,3.95,TRUE,FALSE,TRUE,TRUE,2,FALSE,FALSE,86,0,"OK"
2,500,0.1,1,"Oracle-GMM",-0.281551565544601,0,0.281551565544601,0.281551565544601,0.0792712840606156,2.62209585003826,TRUE,FALSE,0.7,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,500,0.1,1,"Full-GMM",-0.281551565544601,-0.1,0.181551565544601,0.181551565544601,0.0329609709516955,5.51303063974396,TRUE,FALSE,2.2,TRUE,FALSE,FALSE,FALSE,6,FALSE,FALSE,86,0,"OK"
2,500,0.1,1,"DML-IVQR",-0.281551565544601,-0.1,0.181551565544601,0.181551565544601,0.0329609709516955,0.405230389206819,TRUE,FALSE,2.5,TRUE,FALSE,FALSE,FALSE,3,FALSE,FALSE,86,0,"OK"
2,500,0.1,0.5,"Oracle-GMM",-0.281551565544601,0.1,0.381551565544601,0.381551565544601,0.145581597169536,2.61881477994739,TRUE,FALSE,1.4,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,86,0,"OK"
2,500,0.1,0.5,"Full-GMM",-0.281551565544601,0.1,0.381551565544601,0.381551565544601,0.145581597169536,5.00965071904642,TRUE,FALSE,2.225,TRUE,FALSE,FALSE,TRUE,16,FALSE,FALSE,86,0,"OK"
2,500,0.1,0.5,"DML-IVQR",-0.281551565544601,0.1,0.381551565544601,0.381551565544601,0.145581597169536,1.06558735023081,TRUE,FALSE,2.1,TRUE,FALSE,FALSE,FALSE,5,FALSE,FALSE,86,0,"OK"
2,500,0.1,0.25,"Oracle-GMM",-0.281551565544601,0.1,0.381551565544601,0.381551565544601,0.145581597169536,3.33105349425764,TRUE,FALSE,1.8,TRUE,FALSE,FALSE,FALSE,4,FALSE,FALSE,86,0,"OK"
2,500,0.1,0.25,"Full-GMM",-0.281551565544601,1.6,1.8815515655446,1.8815515655446,3.54023629380334,4.87462518083817,TRUE,FALSE,2.6,TRUE,FALSE,TRUE,TRUE,15,FALSE,FALSE,86,0,"OK"
2,500,0.1,0.25,"DML-IVQR",-0.281551565544601,0.7,0.981551565544601,0.981551565544601,0.963443475823057,1.13333158118577,TRUE,FALSE,3.175,TRUE,FALSE,FALSE,TRUE,8,FALSE,FALSE,86,0,"OK"
2,500,0.1,0.1,"Oracle-GMM",-0.281551565544601,0.2,0.481551565544601,0.481551565544601,0.231891910278456,1.90502941986135,TRUE,FALSE,2.8,TRUE,FALSE,TRUE,TRUE,5,FALSE,FALSE,86,0,"OK"
2,500,0.1,0.1,"Full-GMM",-0.281551565544601,-0.2,0.0815515655446009,0.0815515655446009,0.00665065784277533,0.63985541298164,TRUE,FALSE,3.025,TRUE,FALSE,TRUE,FALSE,12,FALSE,FALSE,86,0,"OK"
2,500,0.1,0.1,"DML-IVQR",-0.281551565544601,-0.7,-0.418448434455399,0.418448434455399,0.175099092298174,2.9819449685959,TRUE,FALSE,3.875,TRUE,FALSE,FALSE,TRUE,2,FALSE,FALSE,86,0,"OK"
2,500,0.25,1,"Oracle-GMM",0.325510249803918,0.5,0.174489750196082,0.174489750196082,0.030446672923491,4.78305807424945,TRUE,FALSE,0.4,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,500,0.25,1,"Full-GMM",0.325510249803918,0.8,0.474489750196082,0.474489750196082,0.22514052304114,9.98708979275346,FALSE,TRUE,0.65,TRUE,FALSE,FALSE,FALSE,4,FALSE,FALSE,86,0,"OK"
2,500,0.25,1,"DML-IVQR",0.325510249803918,0.4,0.0744897501960818,0.0744897501960818,0.00554872288427467,1.16740871452597,TRUE,FALSE,0.6,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,500,0.25,0.5,"Oracle-GMM",0.325510249803918,0.6,0.274489750196082,0.274489750196082,0.0753446229627074,2.30788505470555,TRUE,FALSE,0.85,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,500,0.25,0.5,"Full-GMM",0.325510249803918,0.7,0.374489750196082,0.374489750196082,0.140242573001924,2.45437306258571,TRUE,FALSE,1.5,TRUE,FALSE,FALSE,FALSE,5,FALSE,FALSE,86,0,"OK"
2,500,0.25,0.5,"DML-IVQR",0.325510249803918,0.8,0.474489750196082,0.474489750196082,0.22514052304114,6.47805834402732,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,4,FALSE,FALSE,86,0,"OK"
2,500,0.25,0.25,"Oracle-GMM",0.325510249803918,0.8,0.474489750196082,0.474489750196082,0.22514052304114,2.21317281032851,TRUE,FALSE,2.45,TRUE,FALSE,FALSE,FALSE,7,FALSE,FALSE,86,0,"OK"
2,500,0.25,0.25,"Full-GMM",0.325510249803918,-0.3,-0.625510249803918,0.625510249803918,0.39126307260976,4.72100639929126,TRUE,FALSE,2.35,TRUE,FALSE,TRUE,TRUE,16,FALSE,FALSE,86,0,"OK"
2,500,0.25,0.25,"DML-IVQR",0.325510249803918,0.7,0.374489750196082,0.374489750196082,0.140242573001924,4.68197950670279,TRUE,FALSE,2.975,TRUE,FALSE,FALSE,TRUE,3,FALSE,FALSE,86,0,"OK"
2,500,0.25,0.1,"Oracle-GMM",0.325510249803918,0.7,0.374489750196082,0.374489750196082,0.140242573001924,1.57051797214215,TRUE,FALSE,3.6,TRUE,FALSE,TRUE,TRUE,8,FALSE,FALSE,86,0,"OK"
2,500,0.25,0.1,"Full-GMM",0.325510249803918,0.4,0.0744897501960818,0.0744897501960818,0.00554872288427467,1.30404270014413,TRUE,FALSE,3.825,TRUE,FALSE,FALSE,TRUE,4,FALSE,FALSE,86,0,"OK"
2,500,0.25,0.1,"DML-IVQR",0.325510249803918,1.4,1.07448975019608,1.07448975019608,1.15452822327644,5.58630267495645,TRUE,FALSE,3.6,TRUE,FALSE,TRUE,TRUE,5,FALSE,FALSE,86,0,"OK"
2,500,0.5,1,"Oracle-GMM",1,1,0,0,0,0.72419758247728,TRUE,FALSE,0.45,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,81,0,"OK"
2,500,0.5,1,"Full-GMM",1,1,0,0,0,0.0809813094551227,TRUE,FALSE,0.9,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,81,0,"OK"
2,500,0.5,1,"DML-IVQR",1,0.9,-0.0999999999999999,0.0999999999999999,0.00999999999999997,0.254879318892843,TRUE,FALSE,0.75,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,81,0,"OK"
2,500,0.5,0.5,"Oracle-GMM",1,1.1,0.1,0.1,0.01,0.325936080433838,TRUE,FALSE,0.85,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,81,0,"OK"
2,500,0.5,0.5,"Full-GMM",1,1.2,0.2,0.2,0.0400000000000001,5.69398133833036,TRUE,FALSE,0.85,TRUE,FALSE,FALSE,FALSE,6,FALSE,FALSE,81,0,"OK"
2,500,0.5,0.5,"DML-IVQR",1,1,0,0,0,0.458779196875616,TRUE,FALSE,1.25,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,81,0,"OK"
2,500,0.5,0.25,"Oracle-GMM",1,1.3,0.3,0.3,0.0900000000000002,1.27096002521409,TRUE,FALSE,2.125,TRUE,FALSE,FALSE,TRUE,5,FALSE,FALSE,81,0,"OK"
2,500,0.5,0.25,"Full-GMM",1,1.4,0.4,0.4,0.16,3.50775891729878,TRUE,FALSE,1.75,TRUE,FALSE,FALSE,FALSE,10,FALSE,FALSE,81,0,"OK"
2,500,0.5,0.25,"DML-IVQR",1,0.8,-0.2,0.2,0.04,0.7085025208865,TRUE,FALSE,2.475,TRUE,FALSE,FALSE,TRUE,2,FALSE,FALSE,81,0,"OK"
2,500,0.5,0.1,"Oracle-GMM",1,1.3,0.3,0.3,0.0900000000000002,1.08890122543128,TRUE,FALSE,4,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,81,0,"OK"
2,500,0.5,0.1,"Full-GMM",1,0.5,-0.5,0.5,0.25,6.08377843789594,FALSE,TRUE,3.175,TRUE,FALSE,FALSE,TRUE,10,FALSE,FALSE,81,0,"OK"
2,500,0.5,0.1,"DML-IVQR",1,2,1,1,1,0.616857506652639,TRUE,FALSE,2.775,TRUE,FALSE,FALSE,TRUE,3,FALSE,FALSE,81,0,"OK"
2,500,0.75,1,"Oracle-GMM",1.67448975019608,1.7,0.0255102498039186,0.0255102498039186,0.000650772845058328,0.934292608969349,TRUE,FALSE,0.35,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,500,0.75,1,"Full-GMM",1.67448975019608,1.8,0.125510249803919,0.125510249803919,0.0157528228058421,0.81565702010128,TRUE,FALSE,0.9,TRUE,FALSE,FALSE,FALSE,4,FALSE,FALSE,86,0,"OK"
2,500,0.75,1,"DML-IVQR",1.67448975019608,1.6,-0.0744897501960815,0.0744897501960815,0.00554872288427462,0.538305925204938,TRUE,FALSE,0.55,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,500,0.75,0.5,"Oracle-GMM",1.67448975019608,1.8,0.125510249803919,0.125510249803919,0.0157528228058421,1.23603760350645,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,86,0,"OK"
2,500,0.75,0.5,"Full-GMM",1.67448975019608,1.6,-0.0744897501960815,0.0744897501960815,0.00554872288427462,0.862154132039141,TRUE,FALSE,1.75,TRUE,FALSE,FALSE,FALSE,7,FALSE,FALSE,86,0,"OK"
2,500,0.75,0.5,"DML-IVQR",1.67448975019608,1.7,0.0255102498039186,0.0255102498039186,0.000650772845058328,1.17706537604884,TRUE,FALSE,0.85,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,86,0,"OK"
2,500,0.75,0.25,"Oracle-GMM",1.67448975019608,1.8,0.125510249803919,0.125510249803919,0.0157528228058421,1.89556742957844,TRUE,FALSE,2.65,TRUE,FALSE,FALSE,FALSE,5,FALSE,FALSE,86,0,"OK"
2,500,0.75,0.25,"Full-GMM",1.67448975019608,1.9,0.225510249803919,0.225510249803919,0.0508548727666258,0.819650670639718,TRUE,FALSE,2.675,TRUE,FALSE,TRUE,FALSE,12,FALSE,FALSE,86,0,"OK"
2,500,0.75,0.25,"DML-IVQR",1.67448975019608,1.8,0.125510249803919,0.125510249803919,0.0157528228058421,0.449269521168286,TRUE,FALSE,1.875,TRUE,FALSE,FALSE,TRUE,5,FALSE,FALSE,86,0,"OK"
2,500,0.75,0.1,"Oracle-GMM",1.67448975019608,2.3,0.625510249803919,0.625510249803919,0.391263072609761,0.188029607432025,TRUE,FALSE,3.95,TRUE,FALSE,TRUE,TRUE,2,FALSE,FALSE,86,0,"OK"
2,500,0.75,0.1,"Full-GMM",1.67448975019608,-0.2,-1.87448975019608,1.87448975019608,3.51371182359017,2.09799185441952,TRUE,FALSE,3.725,TRUE,FALSE,FALSE,TRUE,5,FALSE,FALSE,86,0,"OK"
2,500,0.75,0.1,"DML-IVQR",1.67448975019608,1.7,0.0255102498039186,0.0255102498039186,0.000650772845058328,0.0342037682959511,TRUE,FALSE,3.525,TRUE,FALSE,FALSE,TRUE,5,FALSE,FALSE,86,0,"OK"
2,500,0.9,1,"Oracle-GMM",2.2815515655446,2.4,0.1184484344554,0.1184484344554,0.0140300316249351,2.27213935439371,TRUE,FALSE,0.5,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,86,0,"OK"
2,500,0.9,1,"Full-GMM",2.2815515655446,2,-0.281551565544601,0.281551565544601,0.0792712840606156,2.90069010057839,TRUE,FALSE,1.525,TRUE,FALSE,FALSE,TRUE,9,FALSE,FALSE,86,0,"OK"
2,500,0.9,1,"DML-IVQR",2.2815515655446,2.2,-0.0815515655446006,0.0815515655446006,0.00665065784277529,2.64431479575375,TRUE,FALSE,0.5,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,500,0.9,0.5,"Oracle-GMM",2.2815515655446,2.1,-0.181551565544601,0.181551565544601,0.0329609709516955,2.09946503038091,TRUE,FALSE,2.975,TRUE,FALSE,FALSE,TRUE,7,FALSE,FALSE,86,0,"OK"
2,500,0.9,0.5,"Full-GMM",2.2815515655446,1.8,-0.481551565544601,0.481551565544601,0.231891910278456,2.640098333436,TRUE,FALSE,2.875,TRUE,FALSE,FALSE,TRUE,15,FALSE,FALSE,86,0,"OK"
2,500,0.9,0.5,"DML-IVQR",2.2815515655446,2.3,0.0184484344553995,0.0184484344553995,0.00034034473385517,0.350675741538863,TRUE,FALSE,1.775,TRUE,FALSE,FALSE,TRUE,2,FALSE,FALSE,86,0,"OK"
2,500,0.9,0.25,"Oracle-GMM",2.2815515655446,2.5,0.218448434455399,0.218448434455399,0.0477197185160148,1.05084212569596,TRUE,FALSE,4,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,86,0,"OK"
2,500,0.9,0.25,"Full-GMM",2.2815515655446,2.1,-0.181551565544601,0.181551565544601,0.0329609709516955,1.29648072283259,TRUE,FALSE,3.575,TRUE,FALSE,FALSE,TRUE,7,FALSE,FALSE,86,0,"OK"
2,500,0.9,0.25,"DML-IVQR",2.2815515655446,2.5,0.218448434455399,0.218448434455399,0.0477197185160148,0.885331831890775,TRUE,FALSE,2.075,TRUE,FALSE,FALSE,TRUE,4,FALSE,FALSE,86,0,"OK"
2,500,0.9,0.1,"Oracle-GMM",2.2815515655446,2.9,0.6184484344554,0.6184484344554,0.382478466080335,2.61541904355971,TRUE,FALSE,4,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,86,0,"OK"
2,500,0.9,0.1,"Full-GMM",2.2815515655446,2.4,0.1184484344554,0.1184484344554,0.0140300316249351,0.734806943716406,TRUE,FALSE,3.9,TRUE,FALSE,TRUE,TRUE,3,FALSE,FALSE,86,0,"OK"
2,500,0.9,0.1,"DML-IVQR",2.2815515655446,2.8,0.518448434455399,0.518448434455399,0.268788779189255,1.91449820187776,TRUE,FALSE,3.7,TRUE,FALSE,TRUE,TRUE,4,FALSE,FALSE,86,0,"OK"
2,1000,0.1,1,"Oracle-GMM",-0.281551565544601,-0.3,-0.0184484344553991,0.0184484344553991,0.000340344733855157,1.96033151184858,TRUE,FALSE,0.4,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,1000,0.1,1,"Full-GMM",-0.281551565544601,0.1,0.381551565544601,0.381551565544601,0.145581597169536,6.90380985321493,FALSE,TRUE,0.8,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,86,0,"OK"
2,1000,0.1,1,"DML-IVQR",-0.281551565544601,-0.3,-0.0184484344553991,0.0184484344553991,0.000340344733855157,0.740642044330583,TRUE,FALSE,0.85,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,1000,0.1,0.5,"Oracle-GMM",-0.281551565544601,-0.2,0.0815515655446009,0.0815515655446009,0.00665065784277533,0.356802067384052,TRUE,FALSE,0.8,TRUE,FALSE,FALSE,FALSE,3,FALSE,FALSE,86,0,"OK"
2,1000,0.1,0.5,"Full-GMM",-0.281551565544601,0.1,0.381551565544601,0.381551565544601,0.145581597169536,2.46124141370201,TRUE,FALSE,1.75,TRUE,FALSE,FALSE,FALSE,6,FALSE,FALSE,86,0,"OK"
2,1000,0.1,0.5,"DML-IVQR",-0.281551565544601,-0.1,0.181551565544601,0.181551565544601,0.0329609709516955,0.365033042125237,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,3,FALSE,FALSE,86,0,"OK"
2,1000,0.1,0.25,"Oracle-GMM",-0.281551565544601,0,0.281551565544601,0.281551565544601,0.0792712840606156,0.673210921627826,TRUE,FALSE,1.85,TRUE,FALSE,FALSE,FALSE,5,FALSE,FALSE,86,0,"OK"
2,1000,0.1,0.25,"Full-GMM",-0.281551565544601,-0.1,0.181551565544601,0.181551565544601,0.0329609709516955,1.41460997346098,TRUE,FALSE,3.075,TRUE,FALSE,TRUE,FALSE,8,FALSE,FALSE,86,0,"OK"
2,1000,0.1,0.25,"DML-IVQR",-0.281551565544601,-0.1,0.181551565544601,0.181551565544601,0.0329609709516955,1.68672551845911,TRUE,FALSE,3.8,TRUE,FALSE,TRUE,TRUE,2,FALSE,FALSE,86,0,"OK"
2,1000,0.1,0.1,"Oracle-GMM",-0.281551565544601,0,0.281551565544601,0.281551565544601,0.0792712840606156,1.34064236881879,TRUE,FALSE,3.625,TRUE,FALSE,FALSE,TRUE,3,FALSE,FALSE,86,0,"OK"
2,1000,0.1,0.1,"Full-GMM",-0.281551565544601,1.5,1.7815515655446,1.7815515655446,3.17392598069442,3.75081696643443,TRUE,FALSE,3.95,TRUE,FALSE,TRUE,TRUE,2,FALSE,FALSE,86,0,"OK"
2,1000,0.1,0.1,"DML-IVQR",-0.281551565544601,-0.1,0.181551565544601,0.181551565544601,0.0329609709516955,2.38526564284392,TRUE,FALSE,4,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,86,0,"OK"
2,1000,0.25,1,"Oracle-GMM",0.325510249803918,0.3,-0.0255102498039183,0.0255102498039183,0.000650772845058311,3.04862679288137,TRUE,FALSE,0.3,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,1000,0.25,1,"Full-GMM",0.325510249803918,0.5,0.174489750196082,0.174489750196082,0.030446672923491,1.55762463440121,TRUE,FALSE,0.5,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,86,0,"OK"
2,1000,0.25,1,"DML-IVQR",0.325510249803918,0.2,-0.125510249803918,0.125510249803918,0.0157528228058419,2.38025115900723,TRUE,FALSE,0.45,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,1000,0.25,0.5,"Oracle-GMM",0.325510249803918,0.4,0.0744897501960818,0.0744897501960818,0.00554872288427467,4.75905085687922,TRUE,FALSE,0.4,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,86,0,"OK"
2,1000,0.25,0.5,"Full-GMM",0.325510249803918,0.7,0.374489750196082,0.374489750196082,0.140242573001924,1.52466656494905,TRUE,FALSE,0.75,TRUE,FALSE,FALSE,FALSE,4,FALSE,FALSE,86,0,"OK"
2,1000,0.25,0.5,"DML-IVQR",0.325510249803918,0.2,-0.125510249803918,0.125510249803918,0.0157528228058419,1.91083419920969,TRUE,FALSE,0.75,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,1000,0.25,0.25,"Oracle-GMM",0.325510249803918,0.6,0.274489750196082,0.274489750196082,0.0753446229627074,3.40781038863571,TRUE,FALSE,0.95,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,86,0,"OK"
2,1000,0.25,0.25,"Full-GMM",0.325510249803918,0.4,0.0744897501960818,0.0744897501960818,0.00554872288427467,5.90460090210724,TRUE,FALSE,2.05,TRUE,FALSE,FALSE,FALSE,5,FALSE,FALSE,86,0,"OK"
2,1000,0.25,0.25,"DML-IVQR",0.325510249803918,0.6,0.274489750196082,0.274489750196082,0.0753446229627074,3.3932323760059,TRUE,FALSE,1.7,TRUE,FALSE,FALSE,FALSE,3,FALSE,FALSE,86,0,"OK"
2,1000,0.25,0.1,"Oracle-GMM",0.325510249803918,0.8,0.474489750196082,0.474489750196082,0.22514052304114,4.8601322740164,TRUE,FALSE,2.5,TRUE,FALSE,FALSE,FALSE,5,FALSE,FALSE,86,0,"OK"
2,1000,0.25,0.1,"Full-GMM",0.325510249803918,0,-0.325510249803918,0.325510249803918,0.105956922727409,3.79494158403822,TRUE,FALSE,3.525,TRUE,FALSE,TRUE,FALSE,7,FALSE,FALSE,86,0,"OK"
2,1000,0.25,0.1,"DML-IVQR",0.325510249803918,0.9,0.574489750196082,0.574489750196082,0.330038473080356,3.29591364168396,TRUE,FALSE,3.375,TRUE,FALSE,FALSE,TRUE,2,FALSE,FALSE,86,0,"OK"
2,1000,0.5,1,"Oracle-GMM",1,0.9,-0.0999999999999999,0.0999999999999999,0.00999999999999997,2.5946672307721,TRUE,FALSE,0.25,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,81,0,"OK"
2,1000,0.5,1,"Full-GMM",1,0.9,-0.0999999999999999,0.0999999999999999,0.00999999999999997,1.2947020612988,TRUE,FALSE,0.35,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,81,0,"OK"
2,1000,0.5,1,"DML-IVQR",1,0.8,-0.2,0.2,0.04,6.51436971249427,FALSE,TRUE,0.25,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,81,0,"OK"
2,1000,0.5,0.5,"Oracle-GMM",1,0.8,-0.2,0.2,0.04,1.30071942122593,TRUE,FALSE,0.4,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,81,0,"OK"
2,1000,0.5,0.5,"Full-GMM",1,1,0,0,0,0.148974908924575,TRUE,FALSE,0.65,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,81,0,"OK"
2,1000,0.5,0.5,"DML-IVQR",1,0.8,-0.2,0.2,0.04,5.11885719121973,TRUE,FALSE,0.4,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,81,0,"OK"
2,1000,0.5,0.25,"Oracle-GMM",1,0.7,-0.3,0.3,0.0899999999999999,2.79368000383306,TRUE,FALSE,0.85,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,81,0,"OK"
2,1000,0.5,0.25,"Full-GMM",1,1,0,0,0,0.0836280227101232,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,81,0,"OK"
2,1000,0.5,0.25,"DML-IVQR",1,0.7,-0.3,0.3,0.0899999999999999,4.24196811333626,TRUE,FALSE,0.7,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,81,0,"OK"
2,1000,0.5,0.1,"Oracle-GMM",1,0.7,-0.3,0.3,0.0899999999999999,1.81761163440963,TRUE,FALSE,2.7,TRUE,FALSE,TRUE,TRUE,3,FALSE,FALSE,81,0,"OK"
2,1000,0.5,0.1,"Full-GMM",1,1,0,0,0,0.0210603251098648,TRUE,FALSE,3,TRUE,FALSE,TRUE,TRUE,10,FALSE,FALSE,81,0,"OK"
2,1000,0.5,0.1,"DML-IVQR",1,0.8,-0.2,0.2,0.04,3.88197851520632,TRUE,FALSE,2.95,TRUE,FALSE,TRUE,TRUE,4,FALSE,FALSE,81,0,"OK"
2,1000,0.75,1,"Oracle-GMM",1.67448975019608,1.6,-0.0744897501960815,0.0744897501960815,0.00554872288427462,2.25484482245509,TRUE,FALSE,0.3,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,1000,0.75,1,"Full-GMM",1.67448975019608,1.4,-0.274489750196081,0.274489750196081,0.0753446229627071,6.59911695972501,FALSE,TRUE,0.45,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,1000,0.75,1,"DML-IVQR",1.67448975019608,1.6,-0.0744897501960815,0.0744897501960815,0.00554872288427462,7.87892880468884,FALSE,TRUE,0.35,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,1000,0.75,0.5,"Oracle-GMM",1.67448975019608,1.5,-0.174489750196082,0.174489750196082,0.030446672923491,2.23576713092595,TRUE,FALSE,1.6,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,86,0,"OK"
2,1000,0.75,0.5,"Full-GMM",1.67448975019608,1.3,-0.374489750196081,0.374489750196081,0.140242573001923,4.49631849316245,TRUE,FALSE,1.2,TRUE,FALSE,FALSE,FALSE,6,FALSE,FALSE,86,0,"OK"
2,1000,0.75,0.5,"DML-IVQR",1.67448975019608,1.4,-0.274489750196081,0.274489750196081,0.0753446229627071,2.67637679176911,TRUE,FALSE,1.05,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,86,0,"OK"
2,1000,0.75,0.25,"Oracle-GMM",1.67448975019608,1.3,-0.374489750196081,0.374489750196081,0.140242573001923,1.55973353224697,TRUE,FALSE,2.825,TRUE,FALSE,TRUE,FALSE,2,FALSE,FALSE,86,0,"OK"
2,1000,0.75,0.25,"Full-GMM",1.67448975019608,1.2,-0.474489750196081,0.474489750196081,0.22514052304114,4.06341671772286,TRUE,FALSE,3.175,TRUE,FALSE,FALSE,TRUE,6,FALSE,FALSE,86,0,"OK"
2,1000,0.75,0.25,"DML-IVQR",1.67448975019608,1.5,-0.174489750196082,0.174489750196082,0.030446672923491,0.930410995493696,TRUE,FALSE,3.05,TRUE,FALSE,FALSE,FALSE,3,FALSE,FALSE,86,0,"OK"
2,1000,0.75,0.1,"Oracle-GMM",1.67448975019608,1,-0.674489750196082,0.674489750196082,0.454936423119573,1.71761512302314,TRUE,FALSE,3.8,TRUE,FALSE,TRUE,TRUE,2,FALSE,FALSE,86,0,"OK"
2,1000,0.75,0.1,"Full-GMM",1.67448975019608,0,-1.67448975019608,1.67448975019608,2.80391592351174,2.47360533602204,TRUE,FALSE,3.7,TRUE,FALSE,TRUE,TRUE,5,FALSE,FALSE,86,0,"OK"
2,1000,0.75,0.1,"DML-IVQR",1.67448975019608,1,-0.674489750196082,0.674489750196082,0.454936423119573,1.11948158105048,TRUE,FALSE,3.95,TRUE,FALSE,TRUE,TRUE,2,FALSE,FALSE,86,0,"OK"
2,1000,0.9,1,"Oracle-GMM",2.2815515655446,2.1,-0.181551565544601,0.181551565544601,0.0329609709516955,1.17725884850531,TRUE,FALSE,0.55,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,1000,0.9,1,"Full-GMM",2.2815515655446,1.7,-0.581551565544601,0.581551565544601,0.338202223387376,2.78535803803154,TRUE,FALSE,1.15,TRUE,FALSE,FALSE,FALSE,6,FALSE,FALSE,86,0,"OK"
2,1000,0.9,1,"DML-IVQR",2.2815515655446,2.1,-0.181551565544601,0.181551565544601,0.0329609709516955,12.181525625306,FALSE,TRUE,0.5,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,86,0,"OK"
2,1000,0.9,0.5,"Oracle-GMM",2.2815515655446,1.8,-0.481551565544601,0.481551565544601,0.231891910278456,2.16214530727672,TRUE,FALSE,3.425,TRUE,FALSE,TRUE,FALSE,2,FALSE,FALSE,86,0,"OK"
2,1000,0.9,0.5,"Full-GMM",2.2815515655446,1.4,-0.8815515655446,0.8815515655446,0.777133162714136,8.70212108711391,FALSE,TRUE,3.2,TRUE,FALSE,FALSE,FALSE,7,FALSE,FALSE,86,0,"OK"
